First Name,Last Name,Mailing Address,Mailing City,Mailing State,Mailing Zip,Property Address,Property City,Property State,Property Zip,Lead Type,Document Type,Date Filed,Document Number,Amount/Debt Owed,Appraised Value,Seller Score,Motivated Seller Flags,Year Built,Sq Ft,Bedrooms,Bathrooms,Source,Public Records URL
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000584077000000,,,30,Vacant / no homestead,1965,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000584077000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000494440000000,,,30,Vacant / no homestead,1958,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000494440000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32514500010180000,,,30,Vacant / no homestead,1972,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32514500010180000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000795304000000,,,30,Vacant / no homestead,2008,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000795304000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,140525400H0050000,,,30,Vacant / no homestead,1986,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=140525400H0050000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42046500050030000,,,30,Vacant / no homestead,1974,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42046500050030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,360011000A0160000,,,30,Vacant / no homestead,2000,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=360011000A0160000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000466066000000,,,30,Vacant / no homestead,1952,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000466066000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000346645000000,,,30,Vacant / no homestead,1950,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000346645000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,44023560DD0210000,,,30,Vacant / no homestead,1999,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=44023560DD0210000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,65077749510010X03,,,30,Vacant / no homestead,1941,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=65077749510010X03
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,60218500430010000,,,30,Vacant / no homestead,1937,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=60218500430010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32406500130030000,,,30,Vacant / no homestead,1953,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32406500130030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000653530000000,,,30,Vacant / no homestead,1963,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000653530000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26512680050020000,,,30,Vacant / no homestead,1985,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26512680050020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42166500700020000,,,30,Vacant / no homestead,1959,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42166500700020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42176501440050000,,,30,Vacant / no homestead,1961,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42176501440050000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,44001800020050000,,,30,Vacant / no homestead,2016,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=44001800020050000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28079450010060000,,,30,Vacant / no homestead,2011,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28079450010060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000306562000000,,,30,Vacant / no homestead,1925,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000306562000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,200790000C0130000,,,30,Vacant / no homestead,1996,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=200790000C0130000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000796571300000,,,30,Vacant / no homestead,1973,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000796571300000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000324940000000,,,30,Vacant / no homestead,1948,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000324940000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000727435000000,,,30,Vacant / no homestead,1961,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000727435000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,20066500000230000,,,30,Vacant / no homestead,1964,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=20066500000230000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000796499400000,,,30,Vacant / no homestead,1968,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000796499400000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000820815120000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000820815120000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,22008500090100000,,,30,Vacant / no homestead,1974,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=22008500090100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26609600020080000,,,30,Vacant / no homestead,1981,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26609600020080000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26238920130050000,,,30,Vacant / no homestead,1979,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26238920130050000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,20021800140210000,,,30,Vacant / no homestead,2000,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=20021800140210000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26625020010400000,,,30,Vacant / no homestead,1990,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26625020010400000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000555376000000,,,30,Vacant / no homestead,1962,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000555376000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,44023650020020000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=44023650020020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000330517000000,,,30,Vacant / no homestead,1959,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000330517000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000188230000000,,,30,Vacant / no homestead,1926,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000188230000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00C68980000000221,,,30,Vacant / no homestead,2006,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00C68980000000221
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28020500020030000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28020500020030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26083550040230000,,,30,Vacant / no homestead,1987,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26083550040230000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,120132500C0200000,,,30,Vacant / no homestead,2002,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=120132500C0200000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000774025000000,,,30,Vacant / no homestead,1961,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000774025000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000349201000000,,,30,Vacant / no homestead,1947,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000349201000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000322186000000,,,30,Vacant / no homestead,1929,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000322186000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,28067500030220000,,,30,Vacant / no homestead,1968,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=28067500030220000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000485083000000,,,30,Vacant / no homestead,1961,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000485083000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42197500001430000,,,30,Vacant / no homestead,1973,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42197500001430000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,20069100200120000,,,30,Vacant / no homestead,1989,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=20069100200120000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00552200030100000,,,30,Vacant / no homestead,1991,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00552200030100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32095000020040000,,,30,Vacant / no homestead,1966,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32095000020040000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26657650020130000,,,30,Vacant / no homestead,2001,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26657650020130000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000661760200000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000661760200000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,44001920050040000,,,30,Vacant / no homestead,1996,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=44001920050040000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26126550010020000,,,30,Vacant / no homestead,2002,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26126550010020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42155500160400000,,,30,Vacant / no homestead,1956,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42155500160400000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000724972000000,,,30,Vacant / no homestead,1955,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000724972000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26604500060190000,,,30,Vacant / no homestead,1975,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26604500060190000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000736243000000,,,30,Vacant / no homestead,1957,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000736243000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,200223500C0140000,,,30,Vacant / no homestead,1986,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=200223500C0140000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00612700130240000,,,30,Vacant / no homestead,1986,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00612700130240000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000763286740000,,,30,Vacant / no homestead,1970,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000763286740000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,281165100A05R0000,,,30,Vacant / no homestead,1990,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=281165100A05R0000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,006127000U0630000,,,30,Vacant / no homestead,2001,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=006127000U0630000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42148000000A00001,,,30,Vacant / no homestead,1981,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42148000000A00001
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26627500020170000,,,30,Vacant / no homestead,1970,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26627500020170000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42075000020300000,,,30,Vacant / no homestead,1978,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42075000020300000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00C61260000001603,,,30,Vacant / no homestead,1998,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00C61260000001603
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,20035000020080000,,,30,Vacant / no homestead,2004,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=20035000020080000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00C82450000100301,,,30,Vacant / no homestead,1980,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00C82450000100301
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,140525400C0040000,,,30,Vacant / no homestead,1986,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=140525400C0040000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000291949660000,,,30,Vacant / no homestead,1979,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000291949660000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42157500380330000,,,30,Vacant / no homestead,1955,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42157500380330000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,22006500020170000,,,30,Vacant / no homestead,1971,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=22006500020170000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000343606000000,,,30,Vacant / no homestead,1942,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000343606000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000797687120000,,,30,Vacant / no homestead,1970,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000797687120000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000754267000000,,,30,Vacant / no homestead,1959,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000754267000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,38158790030130000,,,30,Vacant / no homestead,1984,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=38158790030130000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000815847860000,,,30,Vacant / no homestead,1981,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000815847860000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000307834000000,,,30,Vacant / no homestead,1947,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000307834000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26677580040100000,,,30,Vacant / no homestead,2003,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26677580040100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,60085500120150000,,,30,Vacant / no homestead,1939,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=60085500120150000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000820402340000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000820402340000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26677580040040000,,,30,Vacant / no homestead,2002,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26677580040040000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,381574000F0020000,,,30,Vacant / no homestead,1989,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=381574000F0020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000591187000000,,,30,Vacant / no homestead,1956,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000591187000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000556543000000,,,30,Vacant / no homestead,1970,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000556543000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000662203680000,,,30,Vacant / no homestead,1970,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000662203680000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000527263000000,,,30,Vacant / no homestead,1954,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000527263000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000756469900000,,,30,Vacant / no homestead,1974,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000756469900000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32356500240020000,,,30,Vacant / no homestead,1967,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32356500240020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,24199500220300000,,,30,Vacant / no homestead,1960,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=24199500220300000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26402500120130000,,,30,Vacant / no homestead,1973,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26402500120130000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000559594000000,,,30,Vacant / no homestead,1954,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000559594000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26495500090080000,,,30,Vacant / no homestead,1972,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26495500090080000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000706548380000,,,30,Vacant / no homestead,1963,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000706548380000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,36087900010080000,,,30,Vacant / no homestead,1993,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=36087900010080000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,380601500B0350000,,,30,Vacant / no homestead,1985,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=380601500B0350000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26073800180070000,,,30,Vacant / no homestead,1976,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26073800180070000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,36074520040030000,,,30,Vacant / no homestead,1996,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=36074520040030000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000802228000000,,,30,Vacant / no homestead,1930,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000802228000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000811151180000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000811151180000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,60084500320010000,,,30,Vacant / no homestead,1989,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=60084500320010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000805231000100,,,30,Vacant / no homestead,1935,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000805231000100
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,381586500J0010000,,,30,Vacant / no homestead,2002,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=381586500J0010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26162700100040000,,,30,Vacant / no homestead,1977,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26162700100040000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,200322700D0010000,,,30,Vacant / no homestead,2018,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=200322700D0010000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000369412000000,,,30,Vacant / no homestead,1939,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000369412000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,42105500110350000,,,30,Vacant / no homestead,1973,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=42105500110350000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00C08630000000301,,,30,Vacant / no homestead,1999,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00C08630000000301
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,38238820110060000,,,30,Vacant / no homestead,1984,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=38238820110060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,220955300M0080000,,,30,Vacant / no homestead,1985,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=220955300M0080000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,22150620030050000,,,30,Vacant / no homestead,1979,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=22150620030050000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26262730150520000,,,30,Vacant / no homestead,2020,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26262730150520000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,60091500010100000,,,30,Vacant / no homestead,1940,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=60091500010100000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26403500060200000,,,30,Vacant / no homestead,1973,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26403500060200000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,32427500030020000,,,30,Vacant / no homestead,1955,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=32427500030020000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26165910050060000,,,30,Vacant / no homestead,2007,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26165910050060000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,220749600N0210000,,,30,Vacant / no homestead,1985,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=220749600N0210000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000413246000000,,,30,Vacant / no homestead,2023,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000413246000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,26346670130430000,,,30,Vacant / no homestead,1994,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=26346670130430000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00633500030110000,,,30,Vacant / no homestead,2004,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00633500030110000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,12060050001430000,,,30,Vacant / no homestead,2009,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=12060050001430000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000579526000000,,,30,Vacant / no homestead,0,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000579526000000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,00000639445440000,,,30,Vacant / no homestead,1970,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=00000639445440000
,,,,TX,,,Dallas,TX,,Property Record,CAD,2026-04-13,000152000A0010000,,,30,Vacant / no homestead,2008,,,,Dallas CAD (dallascad.org),https://www.dallascad.org/AcctDetailRes.aspx?crypt=000152000A0010000
